"X","version","wmc","dit","noc","cbo","rfc","lcom","ca","ce","npm","lcom3","loc","dam","moa","mfa","cam","ic","cbm","amc","max_cc","avg_cc","bug","Original.Release","Faultiness","Order"
36,"2.4.0",8,1,0,2,12,0,2,0,8,0.523809524,217,0.833333333,0,0,0.583333333,0,0,25.375,4,1.875,0,"xalan-2.4",FALSE,"FIRST"
37,"2.4.0",3,3,0,6,7,3,1,5,3,2,40,0,0,0.953488372,0.555555556,2,2,12.33333333,1,0.6667,0,"xalan-2.4",FALSE,"FIRST"
38,"2.4.0",5,4,0,19,22,4,1,19,5,0.5,225,1,0,0.96969697,0.4,2,4,43.8,13,3,0,"xalan-2.4",FALSE,"FIRST"
39,"2.4.0",6,1,0,4,17,0,3,1,6,0.7,183,0,0,0,0.722222222,0,0,28.5,7,1.8333,0,"xalan-2.4",FALSE,"FIRST"
40,"2.4.0",2,5,0,5,6,1,0,5,2,2,14,0,0,0.982142857,0.75,2,7,6,1,0.5,0,"xalan-2.4",FALSE,"FIRST"
41,"2.4.0",11,1,0,4,18,5,2,2,8,0.714285714,248,0.714285714,2,0,0.366666667,0,0,20.27272727,5,1.2727,0,"xalan-2.4",FALSE,"FIRST"
42,"2.4.0",2,1,0,2,3,1,2,0,0,1,38,0,1,0,1,0,0,16,2,1,0,"xalan-2.4",FALSE,"FIRST"
43,"2.4.0",15,1,0,8,25,49,2,6,12,0.833333333,139,0.833333333,3,0,0.208333333,0,0,7.866666667,6,1.2667,0,"xalan-2.4",FALSE,"FIRST"
44,"2.4.0",7,2,0,14,20,0,1,13,7,0,74,1,1,0.5,0.25974026,0,0,9.428571429,1,0.7143,0,"xalan-2.4",FALSE,"FIRST"
45,"2.4.0",11,2,4,12,20,0,6,7,11,0.2,88,1,1,0.75,0.227272727,1,7,6.909090909,3,1.3636,0,"xalan-2.4",FALSE,"FIRST"
46,"2.4.0",15,5,0,26,71,0,4,25,15,0.535714286,499,1,1,0.954063604,0.193939394,0,0,32.13333333,2,0.9333,0,"xalan-2.4",FALSE,"FIRST"
47,"2.4.0",3,5,0,6,10,3,1,5,1,2,30,0,0,0.990697674,0.583333333,1,2,9,1,0.6667,0,"xalan-2.4",FALSE,"FIRST"
48,"2.4.0",3,5,0,5,6,1,1,4,2,0.5,28,1,0,0.992805755,0.625,2,3,8,2,0.6667,0,"xalan-2.4",FALSE,"FIRST"
49,"2.4.0",9,5,0,14,43,0,2,12,8,0.583333333,426,1,1,0.946969697,0.277777778,3,11,46,14,2.7778,1,"xalan-2.4",TRUE,"FIRST"
50,"2.4.0",8,2,1,5,17,0,3,2,8,0,47,0,1,0.740740741,0.416666667,1,1,4.75,1,0.875,0,"xalan-2.4",FALSE,"FIRST"
51,"2.4.0",2,5,0,6,8,1,1,5,0,2,19,0,0,0.995327103,0.666666667,1,1,8.5,1,0.5,0,"xalan-2.4",FALSE,"FIRST"
52,"2.4.0",2,5,0,7,8,1,0,7,2,2,34,0,0,0.98245614,0.75,1,6,16,1,0.5,0,"xalan-2.4",FALSE,"FIRST"
53,"2.4.0",1,6,0,1,2,0,1,1,1,2,6,0,0,1,1,0,0,5,0,0,0,"xalan-2.4",FALSE,"FIRST"
54,"2.4.0",6,1,0,18,6,15,16,3,6,2,6,0,0,0,0.5,0,0,0,1,1,1,"xalan-2.4",TRUE,"FIRST"
55,"2.4.0",7,3,0,10,16,9,1,9,6,0.5,55,1,1,0.97029703,0.314285714,2,5,6.714285714,2,1,0,"xalan-2.4",FALSE,"FIRST"
56,"2.4.0",17,1,0,60,64,78,44,16,17,0.96875,462,0.2,1,0,0.211764706,0,0,25.58823529,2,0.9412,0,"xalan-2.4",FALSE,"FIRST"
57,"2.4.0",14,1,0,13,23,55,12,2,13,0.153846154,212,1,2,0,0.427350427,0,0,14,1,0.8571,0,"xalan-2.4",FALSE,"FIRST"
58,"2.4.0",116,1,0,60,203,4934,44,48,62,0.905590062,2911,1,6,0,0.103864734,0,0,23.85344828,13,2.0776,2,"xalan-2.4",TRUE,"FIRST"
59,"2.4.0",2,1,0,1,7,0,0,1,2,0,35,1,2,0,0.666666667,0,0,15.5,2,1,0,"xalan-2.4",FALSE,"FIRST"
60,"2.4.0",1,2,0,5,3,0,0,5,1,2,7,0,0,1,1,0,0,6,0,0,0,"xalan-2.4",FALSE,"FIRST"
61,"2.4.0",3,5,0,17,33,1,1,16,2,0.5,177,1,0,0.98245614,0.75,1,7,57.66666667,1,0.3333,0,"xalan-2.4",FALSE,"FIRST"
62,"2.4.0",34,1,0,12,124,211,0,12,28,0.656565657,1600,1,3,0,0.196078431,0,0,45.79411765,7,1.6176,0,"xalan-2.4",FALSE,"FIRST"
63,"2.4.0",3,2,26,37,9,3,29,8,2,2,24,0,0,0.964285714,0.5,1,2,7,1,0.6667,0,"xalan-2.4",FALSE,"FIRST"
64,"2.4.0",4,1,0,9,28,2,2,8,2,0.333333333,475,0,1,0,0.583333333,0,0,117.25,1,0.75,0,"xalan-2.4",FALSE,"FIRST"
65,"2.4.0",21,3,0,3,43,0,0,3,19,0.5,498,1,0,0.5,0.220238095,1,2,22.47619048,3,1.0476,0,"xalan-2.4",FALSE,"FIRST"
66,"2.4.0",7,3,0,20,16,1,1,19,7,0.333333333,70,1,0,0.922077922,0.371428571,2,8,8.857142857,2,1.1429,0,"xalan-2.4",FALSE,"FIRST"
67,"2.4.0",12,1,0,1,12,66,1,0,12,2,12,0,0,0,0.444444444,0,0,0,1,1,0,"xalan-2.4",FALSE,"FIRST"
68,"2.4.0",4,1,0,0,10,0,0,0,0,1.266666667,90,0,0,0,0.833333333,0,0,15.25,4,2,0,"xalan-2.4",FALSE,"FIRST"
69,"2.4.0",22,1,6,16,43,0,9,7,19,0.238095238,152,0,1,0,0.265151515,0,0,5.863636364,1,0.9091,0,"xalan-2.4",FALSE,"FIRST"
70,"2.4.0",9,1,0,20,9,36,16,4,9,2,9,0,0,0,0.296296296,0,0,0,1,1,0,"xalan-2.4",FALSE,"FIRST"
71,"2.4.0",14,2,0,30,39,71,6,25,13,0.538461538,167,1,0,0.733333333,0.222222222,2,3,10.85714286,2,1,0,"xalan-2.4",FALSE,"FIRST"
72,"2.4.0",1,1,0,4,1,0,2,2,1,2,1,0,0,0,1,0,0,0,1,1,0,"xalan-2.4",FALSE,"FIRST"
73,"2.4.0",1,4,1,3,2,0,2,1,1,2,4,0,0,1,1,0,0,3,0,0,0,"xalan-2.4",FALSE,"FIRST"
74,"2.4.0",5,3,0,9,17,8,1,8,5,0.5,92,1,0,0.904761905,0.4,1,6,17.2,8,2.4,0,"xalan-2.4",FALSE,"FIRST"
75,"2.4.0",1,4,0,2,2,0,1,1,1,2,5,0,0,1,1,0,0,4,0,0,0,"xalan-2.4",FALSE,"FIRST"
76,"2.4.0",4,4,0,8,24,6,0,8,4,2,121,0,0,0.985365854,0.625,2,4,29.25,1,0.75,0,"xalan-2.4",FALSE,"FIRST"
77,"2.4.0",8,2,1,4,21,0,2,3,8,0.238095238,157,1,2,0.588235294,0.34375,1,5,18.25,3,1.5,0,"xalan-2.4",FALSE,"FIRST"
78,"2.4.0",18,6,1,57,94,31,9,49,11,0.810457516,1125,1,1,0.853448276,0.261904762,3,8,61,6,2.6111,0,"xalan-2.4",FALSE,"FIRST"
79,"2.4.0",8,2,0,14,27,20,0,14,6,0.571428571,189,1,2,0.5,0.349206349,1,1,22.25,8,2.375,1,"xalan-2.4",TRUE,"FIRST"
80,"2.4.0",3,4,0,12,15,3,0,12,3,2,59,0,0,0.979591837,0.444444444,3,13,18.66666667,3,1.3333,0,"xalan-2.4",FALSE,"FIRST"
81,"2.4.0",2,4,0,6,17,1,1,5,1,2,65,0,0,0.995260664,0.625,3,4,31.5,1,0.5,0,"xalan-2.4",FALSE,"FIRST"
82,"2.4.0",3,3,0,2,11,3,2,0,3,2,61,0,0,0.95,0.833333333,1,2,19.33333333,5,2.3333,0,"xalan-2.4",FALSE,"FIRST"
83,"2.4.0",3,2,0,3,5,3,1,2,0,2,24,0,0,0.5,0.555555556,0,0,7,2,1.3333,0,"xalan-2.4",FALSE,"FIRST"
84,"2.4.0",17,1,0,4,52,50,0,4,16,0.65625,569,1,0,0,0.196078431,0,0,32.23529412,14,1.8824,0,"xalan-2.4",FALSE,"FIRST"
85,"2.4.0",7,2,0,1,13,0,1,0,7,0,213,1,0,0.684210526,0.342857143,1,2,29.28571429,1,0.8571,0,"xalan-2.4",FALSE,"FIRST"
86,"2.4.0",2,4,0,5,7,1,0,5,2,2,17,0,0,0.979591837,0.75,1,6,7.5,1,0.5,0,"xalan-2.4",FALSE,"FIRST"
87,"2.4.0",1,1,0,0,2,0,0,0,1,2,5,0,0,0,1,0,0,3,0,0,0,"xalan-2.4",FALSE,"FIRST"
88,"2.4.0",1,1,0,3,1,0,3,0,0,2,36,0,0,0,0,0,0,28,0,0,0,"xalan-2.4",FALSE,"FIRST"
89,"2.4.0",1,1,0,4,1,0,2,2,1,2,1,0,0,0,1,0,0,0,1,1,0,"xalan-2.4",FALSE,"FIRST"
90,"2.4.0",4,2,1,5,10,6,1,5,4,2,58,0,0,0.823529412,0.5,1,4,13.5,5,1.75,0,"xalan-2.4",FALSE,"FIRST"
91,"2.4.0",1,3,1,6,2,0,5,1,1,2,4,0,0,1,1,0,0,3,0,0,0,"xalan-2.4",FALSE,"FIRST"
92,"2.4.0",2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.666666667,0,0,0,1,1,0,"xalan-2.4",FALSE,"FIRST"
93,"2.4.0",25,3,0,23,103,210,12,13,20,0.916666667,979,0.357142857,0,0.465116279,0.199074074,1,2,37.6,17,1.76,3,"xalan-2.4",TRUE,"FIRST"
94,"2.4.0",20,3,0,8,56,188,2,6,15,1.019736842,859,1,0,0.709677419,0.292857143,2,8,41.55,12,2.3,1,"xalan-2.4",TRUE,"FIRST"
95,"2.4.0",3,1,0,4,11,0,4,0,3,0,38,0,0,0,0.833333333,0,0,11.33333333,1,0.6667,0,"xalan-2.4",FALSE,"FIRST"
96,"2.4.0",2,1,0,53,2,1,53,1,2,2,2,0,0,0,0.75,0,0,0,1,1,0,"xalan-2.4",FALSE,"FIRST"
97,"2.4.0",67,4,1,25,179,1873,3,23,57,0.911111111,2275,0.933333333,11,0.591194969,0.131313131,2,19,32.50746269,13,2.3284,1,"xalan-2.4",TRUE,"FIRST"
98,"2.4.0",3,3,0,7,7,3,2,5,3,2,25,0,0,0.953488372,0.555555556,1,1,7.333333333,1,0.6667,0,"xalan-2.4",FALSE,"FIRST"
99,"2.4.0",19,3,0,64,101,119,2,64,13,0.85,1465,0.8,4,0.756756757,0.23923445,1,3,75.57894737,9,3.0526,0,"xalan-2.4",FALSE,"FIRST"
100,"2.4.0",71,1,2,24,151,1037,8,16,48,0.878405316,2724,0.604651163,6,0,0.133333333,0,0,36.76056338,12,1.507,2,"xalan-2.4",TRUE,"FIRST"
101,"2.4.0",4,2,0,18,7,0,1,17,4,0.166666667,93,1,0,0.8,0.4,0,0,21.75,12,4,0,"xalan-2.4",FALSE,"FIRST"
102,"2.4.0",4,4,0,5,6,4,1,4,4,0.666666667,26,1,0,0.964285714,0.45,0,0,5.25,1,0.75,0,"xalan-2.4",FALSE,"FIRST"
103,"2.4.0",1,3,0,12,2,0,12,0,1,2,5,0,0,1,1,0,0,4,0,0,0,"xalan-2.4",FALSE,"FIRST"
104,"2.4.0",5,2,10,27,17,10,16,11,4,2,56,0,0,0.931034483,0.44,1,4,10.2,1,0.8,0,"xalan-2.4",FALSE,"FIRST"
105,"2.4.0",6,3,0,35,56,0,2,33,5,0.45,416,1,2,0.918032787,0.305555556,2,8,67.66666667,28,6,0,"xalan-2.4",FALSE,"FIRST"
106,"2.4.0",7,2,0,1,13,0,1,0,7,0,65,1,0,0.684210526,0.342857143,1,2,8.142857143,1,0.8571,0,"xalan-2.4",FALSE,"FIRST"
107,"2.4.0",4,5,0,17,75,6,1,17,3,2,468,0,0,0.986111111,0.5,4,6,116,3,1.25,1,"xalan-2.4",TRUE,"FIRST"
108,"2.4.0",19,1,0,6,42,57,2,4,19,0.666666667,154,0,1,0,0.278195489,0,0,7,1,0.9474,0,"xalan-2.4",FALSE,"FIRST"
109,"2.4.0",17,2,4,8,36,30,5,3,6,0.912946429,505,1,0,0.704545455,0.25,0,0,27.05882353,3,1.2353,1,"xalan-2.4",TRUE,"FIRST"
110,"2.4.0",32,1,6,106,57,466,98,11,31,0.806451613,276,1,1,0,0.163461538,0,0,7.59375,3,1.2813,0,"xalan-2.4",FALSE,"FIRST"
111,"2.4.0",4,6,0,10,16,6,0,10,3,2,113,0,0,0.955223881,0.5,2,8,27.25,1,0.75,0,"xalan-2.4",FALSE,"FIRST"
112,"2.4.0",7,4,0,25,49,21,4,22,5,2,452,0,0,0.923076923,0.339285714,2,7,63.57142857,14,5.1429,0,"xalan-2.4",FALSE,"FIRST"
113,"2.4.0",2,4,0,3,3,1,1,2,2,2,13,0,0,0.987804878,0.6,0,0,5.5,1,0.5,0,"xalan-2.4",FALSE,"FIRST"
114,"2.4.0",34,1,0,15,34,561,3,13,34,2,34,0,0,0,0.119485294,0,0,0,1,1,0,"xalan-2.4",FALSE,"FIRST"
115,"2.4.0",5,1,0,8,17,0,6,2,4,0.4375,115,1,2,0,0.45,0,0,21.2,4,1.6,2,"xalan-2.4",TRUE,"FIRST"
116,"2.4.0",11,2,0,5,26,0,4,2,11,0.55,127,0.5,1,0.583333333,0.409090909,1,3,10.36363636,3,1.3636,0,"xalan-2.4",FALSE,"FIRST"
117,"2.4.0",3,2,2,3,7,0,2,1,2,0.5,32,1,0,0.75,0.666666667,0,0,9,1,0.6667,0,"xalan-2.4",FALSE,"FIRST"
118,"2.4.0",3,1,0,6,23,3,2,4,3,2,141,0,0,0,0.333333333,0,0,46,1,0.6667,1,"xalan-2.4",TRUE,"FIRST"
119,"2.4.0",6,7,2,13,16,0,4,10,4,0.2,94,1,0,0.97080292,0.4,4,10,14.5,3,1.1667,0,"xalan-2.4",FALSE,"FIRST"
120,"2.4.0",8,5,0,5,10,28,2,3,8,2,31,0,0,0.951048951,0.416666667,3,19,2.875,2,1,0,"xalan-2.4",FALSE,"FIRST"
121,"2.4.0",3,3,0,1,4,3,0,1,3,2,10,0,0,0.98989899,1,2,4,2.333333333,1,0.6667,0,"xalan-2.4",FALSE,"FIRST"
122,"2.4.0",1,1,0,26,1,0,24,2,1,2,1,0,0,0,1,0,0,0,1,1,0,"xalan-2.4",FALSE,"FIRST"
123,"2.4.0",4,8,0,10,15,2,2,8,3,0.333333333,97,1,1,0.978571429,0.4375,2,2,22.75,4,1.5,0,"xalan-2.4",FALSE,"FIRST"
124,"2.4.0",3,3,0,6,7,3,1,5,3,2,19,0,0,0.952380952,0.555555556,1,1,5.333333333,1,0.6667,0,"xalan-2.4",FALSE,"FIRST"
125,"2.4.0",9,1,0,11,19,0,7,4,9,0.5,101,1,1,0,0.555555556,0,0,10,2,1,0,"xalan-2.4",FALSE,"FIRST"
126,"2.4.0",2,4,0,5,7,1,0,5,2,2,15,0,0,0.979591837,0.75,1,6,6.5,1,0.5,0,"xalan-2.4",FALSE,"FIRST"
127,"2.4.0",3,1,0,6,6,3,0,6,3,2,41,0,0,0,0.444444444,0,0,12.66666667,6,2.3333,0,"xalan-2.4",FALSE,"FIRST"
128,"2.4.0",22,1,0,27,42,0,20,9,21,0.682539683,476,0.333333333,2,0,0.365079365,0,0,20.36363636,3,1,0,"xalan-2.4",FALSE,"FIRST"
129,"2.4.0",12,7,0,16,35,6,3,14,8,0.409090909,230,1,1,0.93006993,0.291666667,4,13,18,5,1.6667,2,"xalan-2.4",TRUE,"FIRST"
130,"2.4.0",29,1,0,10,73,114,2,8,29,0.846428571,394,1,4,0,0.237068966,0,0,12.24137931,1,0.9655,0,"xalan-2.4",FALSE,"FIRST"
131,"2.4.0",1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0,"xalan-2.4",FALSE,"FIRST"
132,"2.4.0",3,5,0,7,10,3,1,6,2,2,40,0,0,0.990697674,0.583333333,2,4,12.33333333,1,0.6667,0,"xalan-2.4",FALSE,"FIRST"
133,"2.4.0",4,2,1,1,9,2,1,0,3,0.666666667,91,1,0,0.942857143,0.666666667,2,3,21.25,3,1,1,"xalan-2.4",TRUE,"FIRST"
134,"2.4.0",3,4,0,1,4,1,0,1,2,0.5,599,0,0,0.976190476,1,0,0,198.3333333,1,0.3333,0,"xalan-2.4",FALSE,"FIRST"
135,"2.4.0",2,5,0,2,3,1,0,2,2,2,6,0,0,0.995833333,0.75,1,1,2,1,0.5,0,"xalan-2.4",FALSE,"FIRST"
136,"2.4.0",4,4,0,20,20,0,1,20,4,0.333333333,149,1,0,0.979591837,0.45,2,4,36,10,2.75,0,"xalan-2.4",FALSE,"FIRST"
137,"2.4.0",3,4,0,8,9,1,1,7,3,0.5,26,0,1,0.99086758,0.555555556,0,0,7.333333333,1,0.6667,0,"xalan-2.4",FALSE,"FIRST"
138,"2.4.0",9,2,1,21,10,36,20,6,1,2,28,0,0,0.6,0.314814815,0,0,2.111111111,1,0.8889,0,"xalan-2.4",FALSE,"FIRST"
139,"2.4.0",3,4,0,26,33,0,0,26,3,0.166666667,264,1,3,0.979591837,0.444444444,4,15,86,3,1.3333,0,"xalan-2.4",FALSE,"FIRST"
140,"2.4.0",1,1,0,5,1,0,5,0,0,2,136,0,0,0,0,0,0,119,0,0,0,"xalan-2.4",FALSE,"FIRST"
141,"2.4.0",2,4,0,13,13,1,0,13,2,2,43,0,0,0.989690722,0.6,2,4,20.5,2,1,1,"xalan-2.4",TRUE,"FIRST"
142,"2.4.0",3,1,0,7,15,3,4,3,3,1,183,0,3,0,0.388888889,0,0,58.66666667,5,3.3333,0,"xalan-2.4",FALSE,"FIRST"
143,"2.4.0",3,4,0,10,34,3,1,9,1,2,169,0,0,0.990566038,0.666666667,1,1,55.33333333,1,0.6667,0,"xalan-2.4",FALSE,"FIRST"
144,"2.4.0",10,4,0,8,23,25,1,7,10,0.555555556,86,0,1,0.905263158,0.28,3,22,7.5,2,1,2,"xalan-2.4",TRUE,"FIRST"
145,"2.4.0",3,7,0,20,26,0,1,19,2,0,171,0.75,3,0.985185185,0.444444444,3,4,54.66666667,6,3,0,"xalan-2.4",FALSE,"FIRST"
146,"2.4.0",2,4,1,9,14,1,2,7,1,2,50,0,0,0.995260664,0.625,2,2,24,1,0.5,0,"xalan-2.4",FALSE,"FIRST"
147,"2.4.0",3,3,0,7,7,3,2,5,3,2,25,0,0,0.953488372,0.555555556,1,1,7.333333333,1,0.6667,0,"xalan-2.4",FALSE,"FIRST"
148,"2.4.0",4,2,0,6,25,0,1,5,2,0.444444444,152,0,2,0.727272727,0.5625,1,4,36.25,1,0.75,0,"xalan-2.4",FALSE,"FIRST"
149,"2.4.0",4,3,0,13,14,0,0,13,4,0.333333333,44,1,0,0.959459459,0.4,2,7,9.75,1,0.75,0,"xalan-2.4",FALSE,"FIRST"
150,"2.4.0",6,5,0,16,27,15,1,15,4,2,193,0,0,0.97706422,0.533333333,2,4,31.16666667,6,1.6667,2,"xalan-2.4",TRUE,"FIRST"
151,"2.4.0",6,3,0,9,26,15,0,9,6,2,160,0,0,0.975124378,0.444444444,2,5,25.66666667,4,1.3333,0,"xalan-2.4",FALSE,"FIRST"
152,"2.4.0",3,1,0,4,9,1,4,0,2,1.456896552,583,0.896551724,0,0,0.5,0,0,174,3,1,0,"xalan-2.4",FALSE,"FIRST"
153,"2.4.0",2,4,0,8,14,1,0,8,2,2,72,0,0,0.979591837,0.75,2,7,35,1,0.5,0,"xalan-2.4",FALSE,"FIRST"
154,"2.4.0",5,3,0,20,30,0,0,20,4,0.75,144,1,1,0.933333333,0.333333333,2,6,27.4,3,1.2,0,"xalan-2.4",FALSE,"FIRST"
155,"2.4.0",12,1,0,15,62,66,2,13,9,0.909090909,477,0,0,0,0.25,0,0,38.58333333,5,2,1,"xalan-2.4",TRUE,"FIRST"
156,"2.4.0",34,2,0,20,144,337,4,17,19,0.894660895,1704,1,6,0.288888889,0.131487889,0,0,48.5,18,2.7059,0,"xalan-2.4",FALSE,"FIRST"
157,"2.4.0",11,3,0,3,16,55,1,2,11,2,44,0,0,0.830188679,0.348484848,0,0,3,1,0.8182,0,"xalan-2.4",FALSE,"FIRST"
158,"2.4.0",31,3,2,23,77,241,11,14,26,0.733333333,1095,0.4,2,0.641975309,0.180107527,2,9,34.16129032,17,3.0645,0,"xalan-2.4",FALSE,"FIRST"
159,"2.4.0",0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"xalan-2.4",FALSE,"FIRST"
160,"2.4.0",8,4,9,18,21,28,9,9,4,2,110,0,0,0.872727273,0.5,2,5,12.75,2,1.125,0,"xalan-2.4",FALSE,"FIRST"
161,"2.4.0",15,3,0,7,26,53,2,5,15,0.785714286,164,1,5,0.933333333,0.293333333,2,5,9.6,2,1,0,"xalan-2.4",FALSE,"FIRST"
162,"2.4.0",14,3,0,10,41,27,1,9,14,0.666666667,290,1,2,0.937799043,0.25,3,4,19.5,2,1.0714,0,"xalan-2.4",FALSE,"FIRST"
163,"2.4.0",3,4,0,7,19,3,1,6,2,2,54,0,0,0.990566038,0.666666667,2,3,17,1,0.6667,0,"xalan-2.4",FALSE,"FIRST"
164,"2.4.0",4,4,1,9,8,4,7,4,4,0.666666667,30,1,0,0.99086758,0.45,0,0,6.25,1,0.5,0,"xalan-2.4",FALSE,"FIRST"
165,"2.4.0",5,1,0,5,33,0,3,4,5,0.65,328,1,2,0,0.466666667,0,0,63.6,3,1.6,0,"xalan-2.4",FALSE,"FIRST"
