"X","version","wmc","dit","noc","cbo","rfc","lcom","ca","ce","npm","lcom3","loc","dam","moa","mfa","cam","ic","cbm","amc","max_cc","avg_cc","bug","Original.Release","Faultiness","Order"
29,"1.5",21,2,0,7,30,198,2,5,19,0.921428571,234,0.857142857,0,0.379310345,0.361904762,1,4,9.80952381,6,1.5714,3,"poi-1.5",TRUE,"FIRST"
30,"1.5",4,1,0,2,18,0,1,1,4,0.222222222,129,1,1,0,0.4375,1,1,30.5,6,2.5,0,"poi-1.5",FALSE,"FIRST"
31,"1.5",4,1,0,6,16,4,1,6,4,0.333333333,82,0,0,0,0.416666667,0,0,19.25,3,1.25,0,"poi-1.5",FALSE,"FIRST"
32,"1.5",11,2,0,5,22,43,1,4,9,0.85,117,0.5,0,0.578947368,0.522727273,1,6,9.454545455,2,0.8182,1,"poi-1.5",TRUE,"FIRST"
33,"1.5",11,2,0,5,21,43,2,3,9,0.85,117,0,0,0.578947368,0.418181818,1,6,9.454545455,2,1,0,"poi-1.5",FALSE,"FIRST"
34,"1.5",11,2,0,5,21,49,2,3,9,0.933333333,107,0.333333333,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,0,"poi-1.5",FALSE,"FIRST"
35,"1.5",0,1,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,"poi-1.5",FALSE,"FIRST"
36,"1.5",7,1,0,6,7,21,4,3,7,2,7,0,0,0,0.4,0,0,0,1,1,1,"poi-1.5",TRUE,"FIRST"
37,"1.5",39,2,0,6,58,115,1,5,37,0.858552632,697,0.9375,9,0.234042553,0.277777778,1,6,16.46153846,2,0.9487,0,"poi-1.5",FALSE,"FIRST"
38,"1.5",42,1,0,6,88,0,3,3,41,1,329,0.066666667,1,0,0.304761905,0,0,5.761904762,1,0.9762,2,"poi-1.5",TRUE,"FIRST"
39,"1.5",9,2,0,7,17,2,4,3,6,0.6875,145,0.75,0,0.611111111,0.527777778,1,6,14.66666667,3,1.1111,3,"poi-1.5",TRUE,"FIRST"
40,"1.5",8,2,0,4,13,28,3,2,8,1.142857143,56,0,0,0.538461538,0.40625,1,2,5.75,1,0.75,4,"poi-1.5",TRUE,"FIRST"
41,"1.5",5,2,0,1,6,10,1,1,5,1.25,18,0.5,0,0.7,0.6,1,2,2.2,1,0.6,5,"poi-1.5",TRUE,"FIRST"
42,"1.5",5,3,3,3,7,4,3,0,5,0.5,29,1,0,0.944444444,0.6,0,0,4.6,1,0.2,1,"poi-1.5",TRUE,"FIRST"
43,"1.5",19,2,0,7,34,141,3,4,17,0.814814815,253,0.833333333,0,0.407407407,0.307017544,1,6,12,2,0.8947,3,"poi-1.5",TRUE,"FIRST"
44,"1.5",9,1,0,10,20,0,10,0,9,0.25,294,1,0,0,0.311111111,1,1,31.44444444,7,1.8889,0,"poi-1.5",FALSE,"FIRST"
45,"1.5",5,1,0,5,6,2,3,2,4,0.75,36,1,2,0,0.36,0,0,5.4,1,0.8,0,"poi-1.5",FALSE,"FIRST"
46,"1.5",30,1,3,18,60,257,13,5,16,0.95841785,671,1,14,0,0.2,0,0,20.23333333,3,1.1333,1,"poi-1.5",TRUE,"FIRST"
47,"1.5",4,1,0,7,13,4,4,3,2,0.333333333,46,1,0,0,0.333333333,0,0,10,2,0.75,0,"poi-1.5",FALSE,"FIRST"
48,"1.5",13,2,0,4,27,72,1,3,10,0.916666667,221,0.5,0,0.523809524,0.519230769,1,5,15.84615385,4,1.0769,2,"poi-1.5",TRUE,"FIRST"
49,"1.5",96,2,0,9,117,3214,5,4,93,0.981194559,1478,0.483146067,34,0.106796117,0.313684211,1,6,13.46875,3,0.9896,1,"poi-1.5",TRUE,"FIRST"
50,"1.5",11,2,0,5,21,49,2,3,9,0.85,106,0.5,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,1,"poi-1.5",TRUE,"FIRST"
51,"1.5",3,1,0,6,10,0,5,1,3,0.25,78,1,0,0,0.666666667,0,0,24.33333333,1,0.6667,1,"poi-1.5",TRUE,"FIRST"
52,"1.5",11,2,0,4,22,43,0,4,9,0.85,117,0.5,0,0.578947368,0.522727273,1,6,9.454545455,2,0.8182,1,"poi-1.5",TRUE,"FIRST"
53,"1.5",11,2,0,5,21,43,2,3,9,0.85,116,0.5,0,0.578947368,0.418181818,1,6,9.363636364,2,1,1,"poi-1.5",TRUE,"FIRST"
54,"1.5",11,2,0,5,21,43,2,3,9,0.85,116,0.5,0,0.578947368,0.418181818,1,6,9.363636364,2,1,1,"poi-1.5",TRUE,"FIRST"
55,"1.5",4,2,0,5,11,4,1,4,2,0.833333333,108,1,1,0.5,0.4,1,1,25.5,3,1.25,0,"poi-1.5",FALSE,"FIRST"
56,"1.5",7,1,0,14,56,9,4,10,5,0.722222222,663,1,0,0,0.166666667,0,0,93.28571429,8,2,3,"poi-1.5",TRUE,"FIRST"
57,"1.5",76,1,0,48,274,1888,4,44,45,0.880784314,2248,0.882352941,8,0,0.108571429,0,0,28.35526316,17,1.8421,20,"poi-1.5",TRUE,"FIRST"
58,"1.5",1,1,0,7,1,0,6,1,1,2,1,0,0,0,1,0,0,0,1,1,0,"poi-1.5",FALSE,"FIRST"
59,"1.5",2,2,0,2,3,1,1,1,2,2,10,0,0,0.75,0.666666667,1,1,3.5,1,0.5,0,"poi-1.5",FALSE,"FIRST"
60,"1.5",6,1,0,1,12,0,1,0,5,0.2,266,1,0,0,0.166666667,0,0,43.16666667,5,2,4,"poi-1.5",TRUE,"FIRST"
61,"1.5",3,1,0,9,12,3,2,7,3,2,121,0,0,0,0.583333333,0,0,39.33333333,1,0.6667,2,"poi-1.5",TRUE,"FIRST"
62,"1.5",47,2,0,7,63,193,3,4,45,0.879347826,856,0.95,12,0.2,0.327659574,1,6,16.78723404,3,1,1,"poi-1.5",TRUE,"FIRST"
63,"1.5",13,2,0,6,25,66,2,4,11,0.777777778,175,0.666666667,0,0.523809524,0.333333333,1,6,12.23076923,3,1.1538,2,"poi-1.5",TRUE,"FIRST"
64,"1.5",27,1,0,18,82,0,2,16,24,0.723076923,553,0.8,2,0,0.183760684,0,0,19.2962963,5,1.4815,12,"poi-1.5",TRUE,"FIRST"
65,"1.5",38,2,0,6,52,479,2,4,35,0.898648649,536,0.9375,6,0.244444444,0.335135135,1,6,12.68421053,2,0.9211,0,"poi-1.5",FALSE,"FIRST"
66,"1.5",26,2,0,6,41,217,2,4,23,0.864,341,0.9,3,0.333333333,0.352,1,6,11.73076923,2,0.8846,1,"poi-1.5",TRUE,"FIRST"
67,"1.5",10,1,2,6,14,19,3,4,6,0.611111111,71,1,2,0,0.325,0,0,5.9,3,1.3,0,"poi-1.5",FALSE,"FIRST"
68,"1.5",3,1,0,11,3,3,10,1,3,1.5,6,0,0,0,0.666666667,0,0,0,1,1,2,"poi-1.5",TRUE,"FIRST"
69,"1.5",11,1,0,5,21,9,2,3,11,0.25,92,1,0,0,0.454545455,0,0,7.181818182,1,0.6364,0,"poi-1.5",FALSE,"FIRST"
70,"1.5",19,2,0,5,30,119,1,4,17,0.824074074,281,0.833333333,0,0.407407407,0.460526316,1,6,13.47368421,2,0.8947,1,"poi-1.5",TRUE,"FIRST"
71,"1.5",4,1,0,5,4,6,4,1,4,2,4,0,0,0,0.583333333,0,0,0,1,1,0,"poi-1.5",FALSE,"FIRST"
72,"1.5",21,2,0,7,34,174,4,3,19,0.961764706,285,0.352941176,0,0.379310345,0.452380952,1,6,11.76190476,2,0.9048,1,"poi-1.5",TRUE,"FIRST"
73,"1.5",11,2,0,5,21,49,2,3,9,0.85,112,0.5,0,0.578947368,0.418181818,1,6,9,2,0.9091,1,"poi-1.5",TRUE,"FIRST"
74,"1.5",11,1,0,4,15,21,1,3,11,0.533333333,90,1,0,0,0.454545455,0,0,6.909090909,1,0.6364,0,"poi-1.5",FALSE,"FIRST"
75,"1.5",11,2,0,5,21,49,2,3,9,0.85,112,0.5,0,0.578947368,0.418181818,1,6,9,2,0.9091,0,"poi-1.5",FALSE,"FIRST"
76,"1.5",6,3,0,1,15,15,1,0,6,1.177142857,275,0.057142857,2,0.915254237,0.3,1,2,39,2,1.1667,3,"poi-1.5",TRUE,"FIRST"
77,"1.5",4,1,4,5,6,6,4,1,1,2,15,0,0,0,0.666666667,0,0,2.75,1,0.75,0,"poi-1.5",FALSE,"FIRST"
78,"1.5",11,2,0,5,25,43,2,3,9,0.8,182,0,0,0.578947368,0.418181818,1,6,15.36363636,2,1.0909,0,"poi-1.5",FALSE,"FIRST"
79,"1.5",2,2,0,4,3,1,3,1,2,2,10,0,0,0.75,0.666666667,1,1,3.5,1,0.5,0,"poi-1.5",FALSE,"FIRST"
80,"1.5",1,1,0,9,1,0,9,0,1,2,1,0,0,0,1,0,0,0,1,1,0,"poi-1.5",FALSE,"FIRST"
81,"1.5",9,2,0,6,17,36,3,3,7,1.125,72,0,0,0.647058824,0.555555556,1,6,6.888888889,2,0.7778,1,"poi-1.5",TRUE,"FIRST"
82,"1.5",2,1,0,5,10,1,1,4,0,2,82,0,0,0,0.5,0,0,40,1,0.5,0,"poi-1.5",FALSE,"FIRST"
83,"1.5",9,2,0,4,13,30,1,4,9,0.90625,106,0.375,4,0.5,0.388888889,1,2,9.888888889,1,0.7778,1,"poi-1.5",TRUE,"FIRST"
84,"1.5",35,2,0,5,55,217,0,5,33,0.923273657,642,0.565217391,6,0.255813953,0.280952381,1,6,16.68571429,2,0.9429,2,"poi-1.5",TRUE,"FIRST"
85,"1.5",11,1,0,7,17,9,4,3,11,0.25,85,1,0,0,0.522727273,0,0,6.545454545,1,0.6364,0,"poi-1.5",FALSE,"FIRST"
86,"1.5",11,2,0,4,22,35,1,3,9,0.8,119,0.5,0,0.578947368,0.418181818,1,6,9.636363636,2,0.8182,1,"poi-1.5",TRUE,"FIRST"
87,"1.5",8,1,15,21,29,28,21,13,8,2,166,0,0,0,0.458333333,0,0,19.75,15,2.625,11,"poi-1.5",TRUE,"FIRST"
88,"1.5",12,2,0,4,21,66,3,2,11,1.090909091,97,0.333333333,0,0.4375,0.333333333,1,2,6.833333333,5,1.0833,4,"poi-1.5",TRUE,"FIRST"
89,"1.5",2,1,0,3,4,0,1,3,2,0,14,0,1,0,0.666666667,0,0,5.5,1,0.5,0,"poi-1.5",FALSE,"FIRST"
90,"1.5",11,2,0,4,22,43,0,4,9,0.85,117,0.5,0,0.578947368,0.522727273,1,6,9.454545455,2,0.8182,1,"poi-1.5",TRUE,"FIRST"
91,"1.5",19,3,0,4,30,171,1,3,19,2,126,0,0,0.581395349,0.526315789,0,0,5.631578947,1,0.9474,1,"poi-1.5",TRUE,"FIRST"
92,"1.5",15,2,0,7,33,87,2,5,12,0.871428571,230,0.8,0,0.47826087,0.516666667,1,5,14,2,1,0,"poi-1.5",FALSE,"FIRST"
93,"1.5",1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,0,"poi-1.5",FALSE,"FIRST"
94,"1.5",17,2,0,5,29,94,1,4,15,0.8125,240,0.8,0,0.44,0.470588235,1,6,12.82352941,2,0.8824,1,"poi-1.5",TRUE,"FIRST"
95,"1.5",28,2,0,6,42,312,2,4,26,0.796296296,434,0.833333333,0,0.305555556,0.21875,1,6,14.28571429,7,1.8571,2,"poi-1.5",TRUE,"FIRST"
96,"1.5",17,2,0,6,33,40,1,5,15,0.830357143,250,0.571428571,2,0.44,0.376470588,1,6,13.29411765,2,0.8824,1,"poi-1.5",TRUE,"FIRST"
97,"1.5",11,2,0,5,21,43,2,3,9,0.85,117,0,0,0.578947368,0.418181818,1,6,9.454545455,2,1,1,"poi-1.5",TRUE,"FIRST"
98,"1.5",8,2,1,11,37,0,7,5,6,0.357142857,278,1,0,0.823529412,0.375,1,1,33.5,6,1.625,0,"poi-1.5",FALSE,"FIRST"
99,"1.5",24,2,0,8,38,252,4,4,22,0.782608696,366,0.8,0,0.34375,0.305555556,1,6,14.04166667,7,1.7917,1,"poi-1.5",TRUE,"FIRST"
100,"1.5",8,2,0,3,13,28,2,2,8,1.142857143,56,0,0,0.538461538,0.40625,1,2,5.75,1,0.75,5,"poi-1.5",TRUE,"FIRST"
101,"1.5",4,1,0,2,24,4,1,1,2,0.333333333,146,1,0,0,0.466666667,0,0,35.25,3,1.25,0,"poi-1.5",FALSE,"FIRST"
102,"1.5",11,2,0,5,21,49,2,3,9,0.975,108,0.25,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,0,"poi-1.5",FALSE,"FIRST"
103,"1.5",25,2,0,6,44,164,1,5,23,0.828703704,412,0.888888889,2,0.333333333,0.352,1,6,15.12,2,0.92,1,"poi-1.5",TRUE,"FIRST"
104,"1.5",38,2,0,8,87,349,3,5,18,0.888288288,1625,0.933333333,1,0.239130435,0.243421053,2,7,41.36842105,13,2.3158,5,"poi-1.5",TRUE,"FIRST"
105,"1.5",59,1,0,39,187,1269,5,34,24,0.892572944,2395,1,2,0,0.187192118,0,0,39.37288136,10,1.4407,14,"poi-1.5",TRUE,"FIRST"
106,"1.5",7,2,0,6,14,9,5,2,5,0.5,48,1,1,0.848484848,0.342857143,0,0,5.714285714,1,0.7143,0,"poi-1.5",FALSE,"FIRST"
107,"1.5",6,1,0,2,8,15,2,0,6,1.2,137,0,0,0,0.333333333,0,0,21.66666667,4,2,4,"poi-1.5",TRUE,"FIRST"
108,"1.5",3,2,0,6,4,3,5,1,3,1.5,38,0,0,0.6,0.555555556,1,1,11.33333333,2,1,0,"poi-1.5",FALSE,"FIRST"
109,"1.5",12,2,0,6,18,54,4,2,8,0.924242424,222,1,1,0.230769231,0.3125,1,2,17,5,1.3333,0,"poi-1.5",FALSE,"FIRST"
110,"1.5",17,2,0,6,38,104,2,4,15,0.883928571,293,0,1,0.44,0.485294118,1,6,15.82352941,2,1.1765,2,"poi-1.5",TRUE,"FIRST"
111,"1.5",0,1,0,1,0,0,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,"poi-1.5",FALSE,"FIRST"
112,"1.5",3,1,0,1,30,3,0,1,2,2,315,0,0,0,0.333333333,0,0,104,1,0.6667,1,"poi-1.5",TRUE,"FIRST"
113,"1.5",25,1,0,0,29,0,0,0,24,0.388888889,629,1,0,0,0.313333333,1,1,24.04,9,2.6,0,"poi-1.5",FALSE,"FIRST"
114,"1.5",2,1,0,6,8,1,0,6,2,2,28,0,0,0,0.5,0,0,13,1,0.5,2,"poi-1.5",TRUE,"FIRST"
115,"1.5",9,1,0,12,9,36,12,0,9,2,9,0,0,0,0.555555556,0,0,0,1,1,1,"poi-1.5",TRUE,"FIRST"
116,"1.5",11,2,0,5,21,49,2,3,9,0.85,106,0.5,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,0,"poi-1.5",FALSE,"FIRST"
117,"1.5",11,2,0,5,21,43,2,3,9,0.85,116,0.5,0,0.578947368,0.418181818,1,6,9.363636364,2,1,0,"poi-1.5",FALSE,"FIRST"
118,"1.5",25,1,0,4,29,0,4,0,24,0.388888889,629,1,0,0,0.36,1,1,24.04,9,2.6,0,"poi-1.5",FALSE,"FIRST"
119,"1.5",16,1,0,3,17,78,2,1,16,0.533333333,172,1,0,0,0.291666667,0,0,9.5,9,1.625,0,"poi-1.5",FALSE,"FIRST"
120,"1.5",20,1,0,8,39,190,1,7,13,2,433,0,0,0,0.2,0,0,20.65,6,1.7,0,"poi-1.5",FALSE,"FIRST"
121,"1.5",22,2,0,8,34,213,4,4,20,0.75,330,0.75,0,0.366666667,0.310606061,1,6,13.81818182,7,1.8636,1,"poi-1.5",TRUE,"FIRST"
122,"1.5",11,2,0,5,22,49,2,3,9,0.933333333,106,0.333333333,0,0.578947368,0.418181818,1,6,8.363636364,2,0.8182,1,"poi-1.5",TRUE,"FIRST"
123,"1.5",21,2,0,6,38,122,1,5,19,0.94,334,0.4,1,0.379310345,0.301587302,1,6,14.19047619,2,0.9048,1,"poi-1.5",TRUE,"FIRST"
124,"1.5",19,2,0,4,33,119,0,4,17,0.901234568,284,0.555555556,0,0.407407407,0.460526316,1,6,13.47368421,2,0.8947,1,"poi-1.5",TRUE,"FIRST"
125,"1.5",13,2,0,3,24,64,1,2,11,0.833333333,144,0.75,0,0.523809524,0.5,1,6,9.769230769,1,0.7692,2,"poi-1.5",TRUE,"FIRST"
126,"1.5",11,1,0,5,21,9,2,3,11,0.25,92,1,0,0,0.454545455,0,0,7.181818182,1,0.6364,0,"poi-1.5",FALSE,"FIRST"
127,"1.5",0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,"poi-1.5",FALSE,"FIRST"
128,"1.5",4,1,0,3,4,6,3,0,4,2,4,0,0,0,0.75,0,0,0,1,1,0,"poi-1.5",FALSE,"FIRST"
129,"1.5",8,2,0,4,13,28,3,2,8,1.142857143,56,0,0,0.538461538,0.40625,1,2,5.75,1,0.75,4,"poi-1.5",TRUE,"FIRST"
130,"1.5",1,4,0,99,2,0,99,0,1,2,5,0,0,1,1,0,0,4,0,0,0,"poi-1.5",FALSE,"FIRST"
131,"1.5",23,2,0,5,39,0,0,5,21,0.744318182,387,0.875,6,0.35483871,0.356521739,1,6,15.47826087,2,0.913,1,"poi-1.5",TRUE,"FIRST"
132,"1.5",13,2,0,5,25,56,1,4,11,0.805555556,158,0.666666667,0,0.523809524,0.5,1,6,10.92307692,2,0.8462,1,"poi-1.5",TRUE,"FIRST"
133,"1.5",3,3,0,8,10,3,6,2,1,2,27,0,0,0.971428571,0.666666667,1,1,8,1,0.3333,0,"poi-1.5",FALSE,"FIRST"
134,"1.5",5,2,0,5,12,10,1,4,5,2,32,0,0,0.555555556,0.5,0,0,5.4,1,0.8,0,"poi-1.5",FALSE,"FIRST"
135,"1.5",4,1,4,4,5,4,4,0,4,0.333333333,46,1,0,0,0.666666667,0,0,10.25,2,1,0,"poi-1.5",FALSE,"FIRST"
136,"1.5",19,2,0,6,35,93,1,5,17,0.796296296,285,0.833333333,1,0.407407407,0.368421053,1,6,13.68421053,2,0.8947,1,"poi-1.5",TRUE,"FIRST"
137,"1.5",13,2,0,13,23,0,10,3,11,0.642857143,271,1,1,0.45,0.256410256,1,2,19.30769231,2,0.9231,0,"poi-1.5",FALSE,"FIRST"
138,"1.5",26,1,0,16,78,65,4,12,19,0.75,984,0.6,4,0,0.147928994,0,0,36.07692308,20,2.8846,7,"poi-1.5",TRUE,"FIRST"
139,"1.5",10,1,0,26,28,31,26,0,5,0.577777778,414,0.8,0,0,0.206349206,0,0,39.9,2,1.2,5,"poi-1.5",TRUE,"FIRST"
140,"1.5",11,2,0,6,21,49,3,3,9,0.85,106,0.5,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,0,"poi-1.5",FALSE,"FIRST"
141,"1.5",14,2,0,5,24,77,2,3,11,0.876923077,202,0.8,0,0.5,0.517857143,1,5,13.07142857,2,1,1,"poi-1.5",TRUE,"FIRST"
142,"1.5",7,1,0,9,30,21,9,0,5,2,350,0,0,0,0.306122449,0,0,49,10,3.5714,7,"poi-1.5",TRUE,"FIRST"
143,"1.5",20,1,0,5,39,0,3,2,19,0.978947368,140,0.133333333,1,0,0.258333333,0,0,5.25,1,0.95,1,"poi-1.5",TRUE,"FIRST"
144,"1.5",11,2,0,5,21,43,2,3,9,0.85,117,0.5,0,0.578947368,0.418181818,1,6,9.454545455,2,1,1,"poi-1.5",TRUE,"FIRST"
145,"1.5",9,2,0,4,17,36,1,3,7,1.125,72,0,0,0.647058824,0.555555556,1,6,6.888888889,2,0.7778,0,"poi-1.5",FALSE,"FIRST"
146,"1.5",4,1,0,3,4,6,1,2,4,2,4,0,0,0,0.583333333,0,0,0,1,1,0,"poi-1.5",FALSE,"FIRST"
147,"1.5",4,1,0,5,5,0,3,2,3,0.666666667,28,1,2,0,0.4375,0,0,5.25,1,0.75,0,"poi-1.5",FALSE,"FIRST"
148,"1.5",23,2,0,5,39,91,0,5,21,0.795454545,375,0.875,3,0.35483871,0.356521739,1,6,14.95652174,2,0.913,1,"poi-1.5",TRUE,"FIRST"
149,"1.5",13,2,0,6,25,66,2,4,11,0.777777778,174,0.666666667,0,0.523809524,0.333333333,1,6,12.15384615,3,1.1538,2,"poi-1.5",TRUE,"FIRST"
150,"1.5",11,2,0,6,29,43,2,4,9,0.85,156,0.5,0,0.578947368,0.418181818,1,6,13,2,0.9091,1,"poi-1.5",TRUE,"FIRST"
151,"1.5",23,2,0,2,36,201,1,2,23,0.833333333,379,0.833333333,0,0.25,0.369565217,1,2,15.2173913,2,1.1304,8,"poi-1.5",TRUE,"FIRST"
152,"1.5",11,1,0,11,34,0,2,9,10,0.566666667,210,1,1,0,0.272727273,0,0,17.81818182,3,1.0909,0,"poi-1.5",FALSE,"FIRST"
153,"1.5",0,1,0,2,0,0,2,0,0,2,41,0,0,0,0,0,0,0,0,0,0,"poi-1.5",FALSE,"FIRST"
154,"1.5",11,2,0,5,21,43,2,3,9,0.85,106,0.5,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,0,"poi-1.5",FALSE,"FIRST"
155,"1.5",24,2,0,10,39,252,6,4,22,0.782608696,365,0.8,0,0.34375,0.261904762,1,6,14,7,1.7917,1,"poi-1.5",TRUE,"FIRST"
156,"1.5",30,1,0,9,66,297,0,9,4,0.659003831,583,1,0,0,0.353448276,0,0,18.13333333,5,1.9,6,"poi-1.5",TRUE,"FIRST"
157,"1.5",1,1,0,13,1,0,13,0,1,2,1,0,0,0,1,0,0,0,1,1,0,"poi-1.5",FALSE,"FIRST"
158,"1.5",24,1,0,8,51,84,3,5,16,0.673913043,451,0.833333333,3,0,0.183333333,0,0,17.54166667,5,1.7083,0,"poi-1.5",FALSE,"FIRST"
159,"1.5",16,1,0,20,55,0,9,14,14,0.5,453,1,3,0,0.198863636,0,0,27.0625,6,1.0625,0,"poi-1.5",FALSE,"FIRST"
160,"1.5",10,1,0,6,22,27,2,4,8,0.80952381,222,1,2,0,0.5,0,0,20.5,4,1.5,6,"poi-1.5",TRUE,"FIRST"
161,"1.5",9,2,0,5,17,36,2,3,7,1.125,72,0,0,0.647058824,0.555555556,1,6,6.888888889,2,0.7778,0,"poi-1.5",FALSE,"FIRST"
162,"1.5",1,1,0,1,2,0,1,0,0,2,6,0,0,0,1,0,0,3,0,0,0,"poi-1.5",FALSE,"FIRST"
163,"1.5",14,2,0,4,33,35,1,3,12,0.673076923,183,0,0,0.458333333,0.297619048,1,5,11.78571429,5,1.5714,3,"poi-1.5",TRUE,"FIRST"
164,"1.5",19,2,0,5,29,141,2,3,17,0.865079365,266,0.857142857,0,0.407407407,0.368421053,1,6,12.63157895,2,0.8947,1,"poi-1.5",TRUE,"FIRST"
165,"1.5",25,1,0,7,53,28,5,2,21,0.895833333,840,0.166666667,0,0,0.485714286,0,0,32.36,12,2.84,0,"poi-1.5",FALSE,"FIRST"
166,"1.5",1,1,0,0,2,0,0,0,1,2,51,0,0,0,1,0,0,3,0,0,3,"poi-1.5",TRUE,"FIRST"
