"X","version","wmc","dit","noc","cbo","rfc","lcom","ca","ce","npm","lcom3","loc","dam","moa","mfa","cam","ic","cbm","amc","max_cc","avg_cc","bug","Original.Release","Faultiness","Order"
51,1,47,1,0,56,47,1081,51,9,47,2,47,0,0,0,0.13926499,0,0,0,1,1,0,"synapse-1.0",FALSE,"FIRST"
52,1,10,2,7,13,32,0,7,6,8,0.703703704,123,0.666666667,0,0.428571429,0.277777778,0,0,11,2,0.9,0,"synapse-1.0",FALSE,"FIRST"
53,1,15,2,0,13,48,63,3,10,13,0.830357143,295,0.875,2,0.235294118,0.255102041,1,1,18.13333333,12,2,1,"synapse-1.0",TRUE,"FIRST"
54,1,6,2,0,10,13,1,4,6,4,0.733333333,55,0.666666667,1,0.5,0.4,1,1,7.666666667,1,0.6667,0,"synapse-1.0",FALSE,"FIRST"
55,1,9,1,0,24,61,30,0,24,6,0.9375,274,0.75,0,0,0.267857143,0,0,29,2,0.8889,0,"synapse-1.0",FALSE,"FIRST"
56,1,3,5,0,6,6,3,2,5,3,2,18,0,0,0.989690722,0.5,0,0,5,1,0.3333,0,"synapse-1.0",FALSE,"FIRST"
57,1,2,1,0,7,2,1,5,2,2,2,2,0,0,0,0.666666667,0,0,0,1,1,0,"synapse-1.0",FALSE,"FIRST"
58,1,5,1,0,6,26,0,4,3,5,0.25,288,1,0,0,0.6,0,0,56.2,9,4.2,0,"synapse-1.0",FALSE,"FIRST"
59,1,5,2,0,9,28,6,0,9,3,0.833333333,106,0.666666667,0,0.25,0.416666667,0,0,19.6,2,0.8,0,"synapse-1.0",FALSE,"FIRST"
60,1,6,2,0,15,35,13,0,15,3,0.866666667,173,0.333333333,0,0.6,0.4,1,2,27.33333333,8,2,0,"synapse-1.0",FALSE,"FIRST"
61,1,6,2,0,11,27,13,0,11,3,0.866666667,130,0.333333333,0,0.6,0.4,1,2,20.16666667,8,2,0,"synapse-1.0",FALSE,"FIRST"
62,1,27,2,0,29,92,213,2,27,18,0.887362637,596,0.714285714,0,0.193548387,0.196153846,0,0,20.55555556,11,2.3704,2,"synapse-1.0",TRUE,"FIRST"
63,1,4,3,0,12,25,4,3,9,2,0.777777778,105,0.666666667,0,0.875,0.444444444,2,2,24.5,7,2,0,"synapse-1.0",FALSE,"FIRST"
64,1,6,1,0,14,22,15,5,9,5,2,146,0,0,0,0.5,0,0,23.33333333,4,2.3333,0,"synapse-1.0",FALSE,"FIRST"
65,1,26,1,0,16,34,257,12,4,23,0.956923077,196,0.615384615,1,0,0.194285714,0,0,6.038461538,3,1.2692,0,"synapse-1.0",FALSE,"FIRST"
66,1,6,3,0,14,35,13,0,14,3,0.866666667,142,0.333333333,0,0.692307692,0.4,1,2,22.16666667,5,1.5,0,"synapse-1.0",FALSE,"FIRST"
67,1,7,1,11,13,14,0,11,2,7,0.5,73,1,0,0,0.523809524,0,0,9.142857143,4,1.4286,0,"synapse-1.0",FALSE,"FIRST"
68,1,29,1,0,12,30,322,12,0,29,0.928571429,186,1,0,0,0.296551724,0,0,4.931034483,1,0.9655,0,"synapse-1.0",FALSE,"FIRST"
69,1,6,1,0,15,38,7,1,14,3,0.733333333,336,0.666666667,0,0,0.35,0,0,54.5,18,4,1,"synapse-1.0",TRUE,"FIRST"
70,1,7,3,0,12,32,17,1,11,4,0.888888889,228,0.333333333,0,0.642857143,0.366666667,1,2,31.14285714,10,2.8571,0,"synapse-1.0",FALSE,"FIRST"
71,1,1,1,0,5,1,0,3,2,1,2,1,0,0,0,1,0,0,0,1,1,0,"synapse-1.0",FALSE,"FIRST"
72,1,5,2,0,8,20,8,0,8,3,1.107142857,116,0.857142857,0,0.25,0.416666667,0,0,20.8,7,1.8,0,"synapse-1.0",FALSE,"FIRST"
73,1,9,1,0,14,68,28,1,13,3,0.75,545,0.666666667,1,0,0.232142857,0,0,59.22222222,25,5.2222,0,"synapse-1.0",FALSE,"FIRST"
74,1,4,2,7,15,21,4,7,8,1,0.833333333,71,0.5,0,0.333333333,0.333333333,0,0,16.25,3,1,0,"synapse-1.0",FALSE,"FIRST"
75,1,10,1,0,14,48,33,7,7,6,0.666666667,264,0.5,0,0,0.222222222,0,0,25.2,4,1.4,0,"synapse-1.0",FALSE,"FIRST"
76,1,5,2,0,11,33,6,0,11,3,0.833333333,289,0.666666667,0,0.25,0.416666667,0,0,56.2,19,4.2,0,"synapse-1.0",FALSE,"FIRST"
77,1,8,1,0,8,21,16,3,5,5,0.625,158,0.875,0,0,0.514285714,0,0,17.75,5,1.75,0,"synapse-1.0",FALSE,"FIRST"
78,1,6,2,0,12,31,13,0,12,3,0.866666667,129,0.333333333,0,0.6,0.4,1,2,20,6,1.6667,0,"synapse-1.0",FALSE,"FIRST"
79,1,9,1,0,9,12,26,6,3,8,0.928571429,70,0.428571429,0,0,0.375,0,0,6,1,0.7778,0,"synapse-1.0",FALSE,"FIRST"
80,1,18,1,0,2,25,87,1,1,18,0.852941176,200,1,0,0,0.361111111,0,0,9.666666667,1,0.9444,0,"synapse-1.0",FALSE,"FIRST"
81,1,2,1,0,18,15,1,6,15,2,2,63,0,0,0,0.5,0,0,30.5,7,3.5,0,"synapse-1.0",FALSE,"FIRST"
82,1,5,2,0,20,59,2,1,20,3,0.75,491,0.75,0,0.4,0.5,1,1,96.4,1,0.6,0,"synapse-1.0",FALSE,"FIRST"
83,1,13,1,0,9,32,30,3,6,10,0.833333333,197,0.857142857,2,0,0.366666667,0,0,13.61538462,5,1.4615,0,"synapse-1.0",FALSE,"FIRST"
84,1,2,1,0,2,3,1,2,0,1,1,12,0,0,0,1,0,0,4,0,0,0,"synapse-1.0",FALSE,"FIRST"
85,1,11,1,0,13,44,7,3,10,5,0.918181818,525,0.181818182,1,0,0.28,0,0,44.72727273,5,1.5455,0,"synapse-1.0",FALSE,"FIRST"
86,1,6,1,0,8,47,13,0,8,3,0.8,257,0.5,0,0,0.2,0,0,41.5,6,1.5,1,"synapse-1.0",TRUE,"FIRST"
87,1,7,1,0,12,36,3,1,12,5,0.666666667,275,0.666666667,1,0,0.261904762,0,0,37.85714286,22,3.7143,2,"synapse-1.0",TRUE,"FIRST"
88,1,11,3,0,11,36,17,2,9,9,0.733333333,267,0.833333333,0,0.608695652,0.3,2,2,22.72727273,8,1.9091,0,"synapse-1.0",FALSE,"FIRST"
89,1,2,1,0,4,2,1,2,2,2,2,2,0,0,0,0.75,0,0,0,1,1,0,"synapse-1.0",FALSE,"FIRST"
90,1,6,1,0,11,6,15,10,1,6,2,6,0,0,0,0.458333333,0,0,0,1,1,0,"synapse-1.0",FALSE,"FIRST"
91,1,6,2,0,10,21,13,0,10,3,0.866666667,83,0.333333333,0,0.6,0.4,1,2,12.33333333,3,1.1667,0,"synapse-1.0",FALSE,"FIRST"
92,1,3,1,0,2,4,0,2,0,3,0,20,1,0,0,1,0,0,5.333333333,1,0.6667,0,"synapse-1.0",FALSE,"FIRST"
93,1,3,4,0,88,6,3,88,0,3,1.5,17,1,0,1,0.777777778,0,0,4.333333333,0,0,0,"synapse-1.0",FALSE,"FIRST"
94,1,6,1,0,13,14,5,3,10,4,0.75,65,0.75,2,0,0.2,0,0,9.166666667,1,0.6667,0,"synapse-1.0",FALSE,"FIRST"
95,1,5,1,3,14,17,10,13,2,4,2,88,0,0,0,0.45,0,0,16.6,5,2,0,"synapse-1.0",FALSE,"FIRST"
96,1,10,1,0,8,19,9,7,1,10,0.666666667,157,1,0,0,0.475,0,0,14.4,2,1.2,0,"synapse-1.0",FALSE,"FIRST"
97,1,2,1,0,14,14,1,7,10,2,2,91,0,0,0,0.5,0,0,44.5,7,3.5,0,"synapse-1.0",FALSE,"FIRST"
98,1,6,2,0,12,30,13,0,12,3,0.866666667,161,0.333333333,0,0.6,0.4,1,2,25.33333333,9,2.1667,0,"synapse-1.0",FALSE,"FIRST"
99,1,1,1,0,4,2,0,4,0,0,2,88,0,0,0,0,0,0,49,0,0,0,"synapse-1.0",FALSE,"FIRST"
100,1,2,2,0,7,9,1,0,7,2,2,20,0,0,0.875,0.75,0,0,9,1,0.5,0,"synapse-1.0",FALSE,"FIRST"
101,1,2,1,0,11,8,0,1,10,2,0,42,1,0,0,0.75,0,0,19.5,3,1.5,0,"synapse-1.0",FALSE,"FIRST"
102,1,4,3,0,5,9,4,0,5,3,0.666666667,30,1,0,0.6,0.666666667,0,0,6.25,1,0.5,0,"synapse-1.0",FALSE,"FIRST"
103,1,9,1,0,17,39,30,1,16,7,0.90625,216,0.75,2,0,0.25,0,0,22.55555556,6,1.3333,1,"synapse-1.0",TRUE,"FIRST"
104,1,9,1,0,2,12,22,1,1,9,0.8125,75,1,2,0,0.288888889,0,0,6.888888889,4,1.2222,0,"synapse-1.0",FALSE,"FIRST"
105,1,9,1,0,17,42,28,1,17,3,0.791666667,210,0.666666667,1,0,0.232142857,0,0,22,6,1.5556,0,"synapse-1.0",FALSE,"FIRST"
106,1,9,1,0,7,23,16,3,4,7,0.8125,94,0.75,1,0,0.3,0,0,9,2,1,0,"synapse-1.0",FALSE,"FIRST"
107,1,5,3,0,12,31,6,0,12,3,0.833333333,228,0.666666667,0,0.5,0.416666667,1,1,44,10,2.4,0,"synapse-1.0",FALSE,"FIRST"
108,1,5,1,0,8,17,0,2,6,5,0.25,124,1,0,0,0.6,0,0,23.6,5,3,0,"synapse-1.0",FALSE,"FIRST"
109,1,6,2,0,13,40,13,0,13,3,1,254,0.6,0,0.6,0.4,1,2,40.5,12,2.6667,0,"synapse-1.0",FALSE,"FIRST"
110,1,5,1,0,17,61,6,1,16,2,0.75,522,0.8,0,0,0.3125,0,0,102.4,30,6.4,0,"synapse-1.0",FALSE,"FIRST"
111,1,5,1,0,8,18,0,2,6,5,0.25,143,1,0,0,0.6,0,0,27.4,5,3,0,"synapse-1.0",FALSE,"FIRST"
112,1,7,1,0,6,34,19,1,5,3,0.666666667,187,0.5,0,0,0.458333333,0,0,25.42857143,10,2,0,"synapse-1.0",FALSE,"FIRST"
113,1,10,2,0,9,36,11,2,7,8,0.796296296,227,0.833333333,1,0.428571429,0.288888889,0,0,21.1,12,1.9,0,"synapse-1.0",FALSE,"FIRST"
114,1,18,2,0,17,62,103,2,15,11,0.909090909,459,0.909090909,0,0.272727273,0.294117647,0,0,23.88888889,13,2.0556,0,"synapse-1.0",FALSE,"FIRST"
115,1,6,1,0,11,32,13,1,10,3,0.7,141,0.5,0,0,0.3,0,0,22.16666667,6,1.6667,0,"synapse-1.0",FALSE,"FIRST"
116,1,7,1,0,8,31,3,2,6,2,0.916666667,383,0.181818182,1,0,0.333333333,0,0,50.57142857,3,1.1429,0,"synapse-1.0",FALSE,"FIRST"
117,1,12,2,0,10,67,52,0,10,8,0.848484848,589,0.666666667,0,0.375,0.363636364,2,4,47.83333333,8,2.25,0,"synapse-1.0",FALSE,"FIRST"
118,1,6,1,0,15,39,7,1,14,3,0.8,335,0.666666667,0,0,0.32,0,0,54.33333333,15,4.1667,0,"synapse-1.0",FALSE,"FIRST"
119,1,6,1,0,10,28,9,1,9,3,0.8,113,0.5,0,0,0.333333333,0,0,17.5,1,0.6667,0,"synapse-1.0",FALSE,"FIRST"
120,1,6,1,0,11,13,15,0,11,6,2,35,0,0,0,0.361111111,0,0,4.833333333,1,0.8333,0,"synapse-1.0",FALSE,"FIRST"
121,1,5,2,0,12,39,6,0,12,3,0.833333333,224,0.666666667,0,0.25,0.416666667,0,0,43.2,13,3,0,"synapse-1.0",FALSE,"FIRST"
122,1,5,1,0,20,29,6,1,20,2,0.75,193,0.666666667,0,0,0.5,0,0,37,8,2,0,"synapse-1.0",FALSE,"FIRST"
123,1,10,2,0,11,48,7,2,9,7,0.759259259,312,0.666666667,0,0.428571429,0.222222222,0,0,29.6,6,1.8,0,"synapse-1.0",FALSE,"FIRST"
124,1,9,1,0,13,39,28,1,13,3,0.833333333,171,0.666666667,1,0,0.232142857,0,0,17.66666667,5,1.4444,0,"synapse-1.0",FALSE,"FIRST"
125,1,4,1,0,7,4,6,6,1,4,2,4,0,0,0,0.7,0,0,0,1,1,0,"synapse-1.0",FALSE,"FIRST"
126,1,5,1,0,16,24,8,9,7,3,0.875,103,0.5,0,0,0.35,0,0,19.2,4,1.2,0,"synapse-1.0",FALSE,"FIRST"
127,1,7,2,0,12,30,7,0,12,3,0.777777778,128,0.666666667,0,0.166666667,0.416666667,0,0,16.85714286,3,1,0,"synapse-1.0",FALSE,"FIRST"
128,1,5,1,0,13,26,6,1,12,2,0.75,145,0.8,0,0,0.3125,0,0,27,6,1.6,0,"synapse-1.0",FALSE,"FIRST"
129,1,5,1,0,13,5,10,11,3,5,2,5,0,0,0,0.45,0,0,0,1,1,1,"synapse-1.0",TRUE,"FIRST"
130,1,10,1,0,38,108,39,1,37,3,0.833333333,604,0.5,0,0,0.19047619,0,0,59.2,6,2.2,4,"synapse-1.0",TRUE,"FIRST"
131,1,5,3,0,7,17,8,2,5,3,0.833333333,93,0.666666667,0,0.823529412,0.5,2,2,17,6,1.8,0,"synapse-1.0",FALSE,"FIRST"
132,1,2,1,0,6,8,1,2,4,2,2,33,0,0,0,0.5,0,0,15.5,3,1.5,0,"synapse-1.0",FALSE,"FIRST"
133,1,10,1,0,7,22,11,3,4,10,0.622222222,169,1,2,0,0.316666667,0,0,15.4,7,1.9,0,"synapse-1.0",FALSE,"FIRST"
134,1,5,3,0,8,18,8,1,7,2,0.75,61,0.5,0,0.75,0.3125,1,2,10.8,2,0.8,0,"synapse-1.0",FALSE,"FIRST"
135,1,8,1,0,4,8,28,4,0,8,2,8,0,0,0,1,0,0,0,1,1,0,"synapse-1.0",FALSE,"FIRST"
136,1,7,3,0,13,35,7,0,13,3,0.80952381,203,0.857142857,0,0.375,0.416666667,1,1,27,9,1.8571,0,"synapse-1.0",FALSE,"FIRST"
137,1,6,3,0,12,31,13,0,12,3,0.866666667,141,0.333333333,0,0.692307692,0.4,1,2,22,6,1.6667,0,"synapse-1.0",FALSE,"FIRST"
138,1,15,2,0,10,44,47,2,8,12,0.885714286,479,0.7,0,0.315789474,0.3,0,0,30.26666667,27,2.6,1,"synapse-1.0",TRUE,"FIRST"
139,1,4,1,0,13,31,4,4,9,2,0.833333333,185,0.5,0,0,0.333333333,0,0,44.75,11,3,0,"synapse-1.0",FALSE,"FIRST"
140,1,9,1,0,11,58,28,1,10,4,0.75,465,0.666666667,1,0,0.25,0,0,50.33333333,30,4.5556,1,"synapse-1.0",TRUE,"FIRST"
141,1,7,1,0,43,7,21,43,1,7,2,7,0,0,0,0.428571429,0,0,0,1,1,0,"synapse-1.0",FALSE,"FIRST"
142,1,14,1,0,8,27,35,3,5,14,0.743589744,165,1,2,0,0.255102041,0,0,10.35714286,5,1.5714,0,"synapse-1.0",FALSE,"FIRST"
143,1,5,1,0,11,27,6,1,10,2,0.75,120,0.8,0,0,0.3125,0,0,22,4,1.2,0,"synapse-1.0",FALSE,"FIRST"
144,1,2,1,0,14,16,0,1,14,2,0,102,1,0,0,0.75,0,0,49.5,6,3,0,"synapse-1.0",FALSE,"FIRST"
145,1,5,1,0,3,32,4,3,0,2,0.65,198,0.8,0,0,0.25,0,0,37.6,5,2,0,"synapse-1.0",FALSE,"FIRST"
146,1,60,1,0,45,147,490,17,29,56,0.898305085,867,0.909090909,2,0,0.103954802,0,0,13.26666667,10,1.4667,1,"synapse-1.0",TRUE,"FIRST"
147,1,16,3,0,17,88,56,3,15,10,0.848484848,595,0.909090909,1,0.5,0.257142857,2,2,35.5,9,2.125,0,"synapse-1.0",FALSE,"FIRST"
148,1,4,1,0,55,4,6,55,1,4,2,4,0,0,0,0.5,0,0,0,1,1,0,"synapse-1.0",FALSE,"FIRST"
149,1,4,3,0,7,11,6,1,6,2,1,39,0.5,0,0.6,0.333333333,1,1,8.25,1,0.5,0,"synapse-1.0",FALSE,"FIRST"
150,1,6,3,0,10,23,13,0,10,3,0.866666667,87,0.333333333,0,0.692307692,0.4,1,2,13,3,1.1667,0,"synapse-1.0",FALSE,"FIRST"
151,1,6,2,0,12,30,13,0,12,3,0.866666667,167,0.333333333,0,0.6,0.4,1,2,26.33333333,11,2.5,0,"synapse-1.0",FALSE,"FIRST"
152,1,8,1,0,10,8,28,7,3,8,2,8,0,0,0,0.4375,0,0,0,1,1,0,"synapse-1.0",FALSE,"FIRST"
153,1,3,1,0,6,7,0,3,3,3,0.25,76,1,0,0,0.555555556,0,0,23.66666667,4,1.6667,0,"synapse-1.0",FALSE,"FIRST"
154,1,54,1,0,34,136,1269,8,28,50,0.959468903,806,0.925925926,4,0,0.119013062,0,0,13.42592593,23,1.3704,0,"synapse-1.0",FALSE,"FIRST"
155,1,6,3,0,10,23,13,0,10,3,0.866666667,87,0.333333333,0,0.692307692,0.4,1,2,13,3,1.1667,0,"synapse-1.0",FALSE,"FIRST"
156,1,6,2,0,12,34,13,0,12,3,0.866666667,190,0.333333333,0,0.6,0.4,1,2,30.16666667,10,2.3333,0,"synapse-1.0",FALSE,"FIRST"
157,1,7,1,0,34,96,9,2,32,3,0.833333333,527,0.75,0,0,0.361111111,0,0,73.71428571,20,4.2857,1,"synapse-1.0",TRUE,"FIRST"
158,1.1,7,1,1,10,38,13,1,9,5,0.75,230,1,0,0,0.375,0,0,31.57142857,20,3.4286,0,"synapse-1.1",FALSE,"FIRST"
159,1.1,9,1,0,25,9,36,22,4,9,2,9,0,0,0,0.296296296,0,0,0,1,1,1,"synapse-1.1",TRUE,"FIRST"
160,1.1,3,2,0,11,31,3,0,11,3,2,142,0,0,0.75,0.555555556,0,0,46.33333333,10,3.6667,0,"synapse-1.1",FALSE,"FIRST"
161,1.1,2,2,0,7,9,1,0,7,2,2,20,0,0,0.875,0.75,0,0,9,1,0.5,0,"synapse-1.1",FALSE,"FIRST"
162,1.1,12,2,0,10,37,14,2,8,12,0.831168831,390,0.714285714,0,0.541666667,0.3,0,0,30.91666667,30,3.3333,0,"synapse-1.1",FALSE,"FIRST"
163,1.1,2,1,0,12,14,0,1,12,2,0,77,1,0,0,0.75,0,0,37,4,2,1,"synapse-1.1",TRUE,"FIRST"
164,1.1,8,1,0,14,65,20,1,13,3,0.571428571,552,1,1,0,0.244897959,0,0,67.75,26,5.875,2,"synapse-1.1",TRUE,"FIRST"
165,1.1,3,3,0,7,15,3,0,7,3,2,46,0,0,0.777777778,0.555555556,0,0,14.33333333,3,1.3333,0,"synapse-1.1",FALSE,"FIRST"
166,1.1,2,3,0,5,28,1,3,3,1,2,156,0,0,0.962962963,0.666666667,2,5,77,5,2.5,0,"synapse-1.1",FALSE,"FIRST"
167,1.1,7,1,0,1,8,0,1,0,7,0.722222222,104,1,0,0,0.428571429,0,0,13,5,1.4286,0,"synapse-1.1",FALSE,"FIRST"
168,1.1,10,2,7,14,35,0,7,7,10,0,173,1,0,0.590909091,0.283333333,0,0,16.2,3,1.5,0,"synapse-1.1",FALSE,"FIRST"
169,1.1,5,1,0,11,18,10,2,9,4,1,126,1,0,0,0.583333333,0,0,24,1,0.6,0,"synapse-1.1",FALSE,"FIRST"
170,1.1,2,1,0,9,2,1,8,1,2,2,2,0,0,0,0.75,0,0,0,1,1,0,"synapse-1.1",FALSE,"FIRST"
171,1.1,4,1,0,7,4,6,6,1,4,2,4,0,0,0,0.7,0,0,0,1,1,0,"synapse-1.1",FALSE,"FIRST"
172,1.1,6,1,0,10,35,3,1,9,3,0.4,145,1,0,0,0.25,0,0,23,3,1,0,"synapse-1.1",FALSE,"FIRST"
173,1.1,1,1,0,0,2,0,0,0,1,2,4,0,0,0,1,0,0,3,0,0,0,"synapse-1.1",FALSE,"FIRST"
