"X","version","wmc","dit","noc","cbo","rfc","lcom","ca","ce","npm","lcom3","loc","dam","moa","mfa","cam","ic","cbm","amc","max_cc","avg_cc","bug","Original.Release","Faultiness","Order"
17,0.7,4,1,0,9,24,0,1,8,4,0.5,144,1,0,0,0.5,0,0,34.5,4,1.5,1,"forrest-0.7",TRUE,"FIRST"
18,0.7,2,4,0,5,13,1,0,5,1,2,62,0,0,0.9,0.666666667,1,1,30,4,2,0,"forrest-0.7",FALSE,"FIRST"
19,0.7,10,3,0,16,42,37,0,16,5,0.925925926,340,1,1,0.5,0.366666667,1,1,32.4,2,1.1,8,"forrest-0.7",TRUE,"FIRST"
20,0.7,7,2,0,15,48,5,2,14,4,0.9375,364,0.5,2,0.454545455,0.371428571,0,0,49.85714286,2,1,2,"forrest-0.7",TRUE,"FIRST"
21,0.7,3,3,0,13,33,0,2,13,3,0.6,234,1,2,0.818181818,0.444444444,2,2,75.33333333,1,0.6667,0,"forrest-0.7",FALSE,"FIRST"
22,0.7,2,4,0,2,4,1,0,2,1,2,10,0,0,0.9,0.666666667,1,1,4,1,0.5,0,"forrest-0.7",FALSE,"FIRST"
23,0.7,2,4,0,5,13,1,0,5,1,2,62,0,0,0.9,0.666666667,1,1,30,4,2,0,"forrest-0.7",FALSE,"FIRST"
24,0.7,3,5,0,4,24,3,0,4,3,2,276,0,0,0.931034483,0.5,1,1,91,1,0.6667,0,"forrest-0.7",FALSE,"FIRST"
25,0.7,3,3,0,11,12,1,2,9,3,0.75,45,1,1,0.818181818,0.444444444,0,0,13.33333333,1,0.6667,0,"forrest-0.7",FALSE,"FIRST"
26,0.7,3,1,0,5,7,1,1,4,3,0.5,23,1,0,0,0.555555556,0,0,6.333333333,2,1,0,"forrest-0.7",FALSE,"FIRST"
27,0.7,3,1,0,5,9,1,1,4,3,0.5,52,1,0,0,0.555555556,0,0,15.66666667,6,2.3333,0,"forrest-0.7",FALSE,"FIRST"
28,0.7,17,6,0,13,62,88,0,13,9,0.671875,532,1,0,0.76119403,0.25,1,2,30.05882353,17,2.8235,0,"forrest-0.7",FALSE,"FIRST"
29,0.7,10,2,0,17,38,35,0,17,7,0.722222222,291,1,1,0.384615385,0.37037037,0,0,27.5,1,0.8,3,"forrest-0.7",TRUE,"FIRST"
30,0.7,7,4,0,5,45,21,3,2,7,2,215,0,0,0.9,0.30952381,2,5,29.71428571,5,1.7143,0,"forrest-0.7",FALSE,"FIRST"
31,0.7,7,1,0,4,16,21,2,2,5,1.166666667,104,0,0,0,0.238095238,0,0,13.71428571,5,1.4286,1,"forrest-0.7",TRUE,"FIRST"
32,0.7,13,6,0,16,49,38,0,16,10,0.604166667,410,1,0,0.80952381,0.213675214,1,2,30.23076923,2,1,0,"forrest-0.7",FALSE,"FIRST"
33,0.7,3,1,0,5,13,1,1,4,3,0.5,84,1,0,0,0.555555556,0,0,26.33333333,9,3.3333,0,"forrest-0.7",FALSE,"FIRST"
34,0.7,3,1,0,4,13,1,0,4,3,0.5,90,1,0,0,0.555555556,0,0,28.33333333,11,4,0,"forrest-0.7",FALSE,"FIRST"
35,0.7,7,2,0,11,26,0,0,11,7,0.583333333,141,0,0,0.454545455,0.485714286,0,0,18.85714286,2,1,0,"forrest-0.7",FALSE,"FIRST"
36,0.8,6,3,0,15,37,1,5,14,3,0.666666667,258,1,2,0.642857143,0.305555556,1,1,41.5,1,0.8333,0,"forrest-0.8",FALSE,"LAST"
37,0.8,8,5,0,19,43,8,1,19,8,0.821428571,305,0.25,0,0.65,0.3,1,1,36.625,2,1.125,0,"forrest-0.8",FALSE,"LAST"
38,0.8,3,2,0,10,14,0,0,10,3,0,104,0,0,0.714285714,0.466666667,0,0,33.33333333,4,1.6667,0,"forrest-0.8",FALSE,"LAST"
39,0.8,1,1,0,7,1,0,5,2,1,2,1,0,0,0,1,0,0,0,1,1,0,"forrest-0.8",FALSE,"LAST"
40,0.8,2,5,0,5,12,1,0,5,2,2,43,0,0,0.933333333,0.75,0,0,20.5,1,0.5,0,"forrest-0.8",FALSE,"LAST"
41,0.8,5,2,6,15,28,6,6,9,3,0.625,138,1,0,0.555555556,0.48,0,0,26.2,1,0.8,0,"forrest-0.8",FALSE,"LAST"
42,0.8,5,4,0,12,20,6,0,12,3,0.5,88,1,0,0.789473684,0.4,1,1,16.2,1,0.8,0,"forrest-0.8",FALSE,"LAST"
43,0.8,4,1,0,10,25,0,1,9,4,0.5,144,1,0,0,0.5,0,0,34.5,4,1.5,0,"forrest-0.8",FALSE,"LAST"
44,0.8,2,4,0,5,13,1,0,5,1,2,62,0,0,0.9,0.666666667,1,1,30,4,2,0,"forrest-0.8",FALSE,"LAST"
45,0.8,5,3,0,17,36,4,2,16,3,0.75,293,1,1,0.692307692,0.333333333,0,0,56.6,1,0.8,0,"forrest-0.8",FALSE,"LAST"
46,0.8,12,3,0,16,67,20,0,16,6,0.781818182,702,1,1,0.45,0.375,1,1,57.08333333,4,1.1667,0,"forrest-0.8",FALSE,"LAST"
47,0.8,8,2,0,17,53,2,3,16,4,0.914285714,514,0.6,3,0.416666667,0.35,0,0,62,2,1,0,"forrest-0.8",FALSE,"LAST"
48,0.8,3,3,0,14,34,0,3,14,3,0.6,270,1,2,0.818181818,0.444444444,2,2,87.33333333,1,0.6667,0,"forrest-0.8",FALSE,"LAST"
49,0.8,2,4,0,2,4,1,0,2,1,2,10,0,0,0.9,0.666666667,1,1,4,1,0.5,0,"forrest-0.8",FALSE,"LAST"
50,0.8,4,3,0,15,35,2,3,15,3,0.75,270,1,2,0.75,0.357142857,2,2,65.5,2,1,0,"forrest-0.8",FALSE,"LAST"
51,0.8,14,1,0,7,19,69,7,0,14,0.897435897,81,1,0,0,0.785714286,0,0,4.357142857,1,0.9286,0,"forrest-0.8",FALSE,"LAST"
52,0.8,3,3,0,12,12,1,3,9,3,0.75,45,1,1,0.818181818,0.444444444,0,0,13.33333333,1,0.6667,0,"forrest-0.8",FALSE,"LAST"
53,0.8,3,1,0,5,7,1,1,4,3,0.5,23,1,0,0,0.555555556,0,0,6.333333333,2,1,0,"forrest-0.8",FALSE,"LAST"
54,0.8,3,1,0,5,9,1,1,4,3,0.5,52,1,0,0,0.555555556,0,0,15.66666667,6,2.3333,0,"forrest-0.8",FALSE,"LAST"
55,0.8,17,6,0,13,62,88,0,13,9,0.671875,532,1,0,0.76119403,0.25,1,2,30.05882353,17,2.8235,0,"forrest-0.8",FALSE,"LAST"
56,0.8,11,2,0,17,53,37,0,17,7,0.75,522,1,1,0.357142857,0.366666667,0,0,45.54545455,2,0.9091,4,"forrest-0.8",TRUE,"LAST"
57,0.8,7,4,0,5,45,21,3,2,7,2,215,0,0,0.9,0.30952381,2,5,29.71428571,5,1.7143,0,"forrest-0.8",FALSE,"LAST"
58,0.8,8,1,0,4,17,28,2,2,6,1.142857143,126,0,0,0,0.25,0,0,14.625,5,1.375,0,"forrest-0.8",FALSE,"LAST"
59,0.8,13,6,0,16,49,38,0,16,10,0.604166667,410,1,0,0.80952381,0.213675214,1,2,30.23076923,2,1,0,"forrest-0.8",FALSE,"LAST"
60,0.8,5,2,0,18,25,6,0,18,5,1,152,0.5,0,0.555555556,0.333333333,0,0,28.6,1,0.8,2,"forrest-0.8",TRUE,"LAST"
61,0.8,3,1,0,5,13,1,1,4,3,0.5,84,1,0,0,0.555555556,0,0,26.33333333,9,3.3333,0,"forrest-0.8",FALSE,"LAST"
62,0.8,3,1,0,5,13,1,1,4,3,0.5,90,1,0,0,0.555555556,0,0,28.33333333,11,4,0,"forrest-0.8",FALSE,"LAST"
63,0.8,7,2,0,11,26,0,0,11,7,0.583333333,141,0,0,0.454545455,0.485714286,0,0,18.85714286,2,1,0,"forrest-0.8",FALSE,"LAST"
64,0.8,3,2,0,23,44,0,0,23,3,0.75,249,1,0,0.714285714,0.428571429,0,0,81.33333333,1,0.6667,0,"forrest-0.8",FALSE,"LAST"
65,0.8,4,3,0,20,36,0,3,20,4,0.761904762,278,1,2,0.75,0.416666667,2,2,66.75,1,0.75,0,"forrest-0.8",FALSE,"LAST"
66,0.8,2,4,0,5,13,1,0,5,1,2,62,0,0,0.9,0.666666667,1,1,30,4,2,0,"forrest-0.8",FALSE,"LAST"
67,0.8,3,5,0,4,24,3,0,4,3,2,276,0,0,0.931034483,0.5,1,1,91,1,0.6667,0,"forrest-0.8",FALSE,"LAST"
